-17.3703,6.55752,-17.8173
-17.0363,6.85924,-17.5454
-16.6075,6.89831,-17.5919
-16.1318,6.89678,-17.592
-15.5378,6.69115,-17.7694
-15.0554,6.68574,-17.3753
-15.4839,-12.4041,-17.4056
-15.2397,-12.3751,-17.4313
-13.2134,-11.8765,-17.567
-12.801,-11.6697,-17.6158
-12.2996,-11.7857,-17.4812
-17.0284,-11.6169,-17.6285
-17.5441,-11.6204,-17.5193
-11.8959,-11.5698,-17.5106
-11.4382,-11.5198,-17.4314
-19.533,-10.5967,-17.8585
-19.4237,-11.4696,-17.2966
-18.9626,-11.4882,-17.3437
-18.4887,-11.5214,-17.3945
-18.0173,-11.5756,-17.4554
-11.0402,-11.3782,-17.4003
-10.4374,-11.6174,-17.01
-9.98624,-10.5997,-17.5013
-10.1127,-11.4975,-16.949
-9.48921,-10.9012,-17.1215
-20.8434,-10.0768,-17.686
-9.37712,-10.3554,-17.3817
-21.3088,-10.3067,-17.3109
-9.09134,-10.3009,-17.2668
-21.4007,-9.17959,-17.6067
-8.31294,-9.56716,-17.1466
-7.90696,-9.11865,-17.0271
-8.21245,-9.07293,-17.3205
-19.1506,-7.90996,-17.1613
-21.6154,-7.98752,-17.5133
-19.0066,-7.49181,-17.3545
-7.58323,-7.87203,-17.0417
-21.5558,-6.7475,-17.4736
-19.2711,-6.69264,-16.9533
-7.74037,-7.05658,-17.3485
-7.50195,-6.9949,-16.9757
-15.3664,-6.59205,-17.3467
-21.3483,-5.39483,-17.4087
-18.5122,-5.50467,-17.1619
-14.7116,-5.41681,-17.3566
-18.3518,-5.27254,-17.2052
-22.4563,-4.02687,-17.4924
-22.8555,-3.95899,-17.4005
-21.9536,-4.21145,-17.5227
-20.8439,-4.33182,-17.7703
-20.6429,-4.21901,-17.936
-17.7125,-4.41043,-17.5331
-17.9006,-4.30317,-16.8963
-8.17369,-4.28996,-17.3604
-7.94657,-4.18766,-17.1042
-21.2438,-4.30555,-17.6311
-17.7328,-4.16092,-17.155
-22.8123,-2.95969,-17.5813
-22.3759,-2.9816,-17.7163
-20.6726,-3.55856,-18.0198
-14.4091,-4.17097,-17.4318
-11.3074,-3.03407,-18.0999
-10.9215,-2.90644,-17.9869
-10.4854,-2.91113,-17.9017
-9.88874,-2.94803,-17.8115
-9.37661,-2.95617,-17.7119
-8.97187,-2.98702,-17.5841
-23.2089,-2.94739,-17.4136
-21.0993,-3.02978,-18.0094
-8.55548,-3.02661,-17.379
-23.192,-1.75108,-17.4988
-22.8249,-1.73836,-17.677
-13.8481,-1.71422,-17.4763
-11.029,-1.60533,-17.8917
-10.5412,-1.60764,-17.7082
-9.93542,-1.74498,-17.5892
-9.38315,-1.7236,-17.4417
-9.0518,-1.79256,-17.3469
-22.8053,-0.528524,-17.6899
-23.1998,-0.461188,-17.425
-13.7356,-1.8015,-17.2392
-11.2699,-0.425734,-17.8481
-10.9574,-0.456631,-17.5511
-18.8078,-0.0155745,-17.5496
-19.556,-0.594457,-16.9804
-19.0931,-0.59261,-17.0659
-18.5872,-0.675432,-17.1309
-19.4324,1.20952,-17.3951
-13.5192,-0.623401,-17.0118
-22.6544,0.632174,-17.5493
-11.3291,0.896116,-17.5501
-22.0166,1.62906,-17.653
-22.2997,1.85233,-17.0872
-19.3692,1.17027,-17.3165
-11.5158,1.56541,-17.7021
-18.9459,1.49367,-17.4332
-19.1067,1.6686,-16.9795
-22.0357,2.20441,-16.9818
-18.5518,1.88981,-17.129
-21.1885,2.75876,-17.6517
-21.4191,2.76802,-17.1292
-17.0494,2.83809,-17.2527
-16.5774,3.2926,-16.8541
-14.0212,2.95628,-16.9049
-20.4508,3.70081,-16.7068
-14.2249,3.22845,-17.628
-14.2788,3.40316,-17.0053
-16.449,4.09245,-17.1665
-14.5163,3.71461,-17.1
-18.6847,5.41504,-17.6535
-16.1946,4.91671,-16.8005
-15.1263,4.36743,-17.1339
-18.6025,5.60535,-17.6086
-15.6653,4.81074,-17.0672
-13.8073,5.67824,-17.6201
-14.7717,6.51542,-17.4197
-17.9389,6.58084,-17.4277
-17.6014,7.09442,-16.9979
-16.7031,7.1815,-17.0822
-16.2201,7.23782,-16.957
-15.6556,7.21942,-16.768
-16.2518,-12.8597,-17.0041
-16.5636,-12.9488,-16.8717
-15.8193,-13.0152,-16.9555
-15.2167,-12.9757,-17.0208
-14.6924,-13.0242,-16.9803
-14.2072,-13.0229,-16.9458
-13.7553,-12.9477,-16.9543
-17.0442,-12.8533,-16.7859
-16.0741,-12.6475,-17.1733
-14.716,-12.6802,-17.2199
-14.2596,-12.6733,-17.1953
-13.3667,-12.8131,-16.9669
-13.0625,-12.6098,-17.0411
-12.0496,-12.1795,-17.1249
-12.4587,-12.712,-16.7867
-11.7445,-12.1807,-17.0304
-12.0121,-12.6108,-16.721
-11.5394,-12.4392,-16.7089
-19.8381,-11.9158,-16.9274
-20.4278,-11.688,-16.978
-17.2058,-12.0018,-17.3452
-17.6665,-11.9577,-17.2528
-11.2145,-11.9588,-17.0157
-10.7865,-11.9166,-16.8855
-21.0611,-11.7086,-16.8198
-21.4202,-11.5568,-16.7635
-19.466,-11.8521,-17.0061
-19.021,-11.9431,-16.9816
-18.5685,-11.8607,-17.1183
-18.1125,-11.9029,-17.1813
-21.3432,-10.4979,-17.2107
-20.869,-10.9492,-17.2425
-21.936,-10.374,-16.8618
-8.8746,-10.535,-16.9492
-8.65163,-10.3345,-16.879
-21.8791,-9.36783,-17.0607
-7.64846,-8.84528,-16.7713
-22.0373,-7.94422,-16.7869
-19.4205,-8.10209,-16.8116
-18.6724,-8.96842,-16.6581
-18.3526,-8.202,-17.2212
-18.0116,-9.04103,-16.691
-17.9444,-8.1732,-17.269
-17.429,-8.97947,-16.7444
-17.4184,-8.22655,-17.1987
-17.2178,-8.16208,-17.2082
-16.6567,-8.40845,-16.9724
-15.9334,-7.98382,-16.9966
-19.424,-7.11782,-16.7879
-16.6627,-7.79509,-17.2936
-21.815,-6.40336,-17.1161
-15.3081,-7.06363,-17.1401
-15.0852,-6.79487,-17.1354
-14.8578,-5.99225,-17.2819
-7.59885,-5.48514,-16.8803
-22.8371,-5.45874,-16.9138
-23.4106,-5.33984,-16.789
-22.4296,-5.7231,-16.9288
-22.0835,-5.90013,-16.9938
-18.7057,-5.66282,-16.8554
-14.1949,-5.59798,-17.0108
-23.2578,-4.40686,-17.1426
-23.8362,-4.24832,-16.9365
-22.8104,-4.39535,-17.2878
-22.4603,-4.3686,-17.3842
-14.1648,-4.22698,-17.2138
-7.63065,-4.30658,-16.6758
-23.8142,-3.04577,-17.1059
-24.2358,-2.95155,-16.8475
-23.3915,-3.13621,-17.3138
-17.3765,-2.89505,-16.7974
-13.9456,-3.02798,-17.2448
-7.98755,-2.98134,-16.8978
-17.3097,-2.66503,-16.9246
